name,value,year,lastValue,rank,dist,diff
elonhan,1,145.0,1,30,0.98,0
forger_of_lisk,1,145.0,1,31,0.98,0
forrest,1,145.0,1,32,0.98,0
gdtpool,1,145.0,1,33,0.98,0
goldeneye,1,145.0,1,34,0.98,0
goodtimes,1,145.0,1,35,0.98,0
gr33ndrag0n,1,145.0,1,36,0.98,0
grajsondelegate,1,145.0,1,37,0.98,0
grumlin,1,145.0,1,38,0.98,0
hagie,1,145.0,1,39,0.98,0
hirish,1,145.0,1,40,0.98,0
hmachado,1,145.0,1,41,0.98,0
honeybee,1,145.0,1,42,0.98,0
hong,1,145.0,1,43,0.98,0
hua,1,145.0,1,44,0.98,0
iii.element.iii,1,145.0,1,45,0.98,0
jiandan,1,145.0,1,46,0.98,0
jixie,1,145.0,1,47,0.98,0
joel,1,145.0,1,48,0.98,0
joo5ty,1,145.0,1,49,0.98,0
kaystar,1,145.0,1,50,0.98,0
kc,1,145.0,1,51,0.98,0
khitan,1,145.0,1,52,0.98,0
kushed.delegate,1,145.0,1,53,0.98,0
leo,1,145.0,1,54,0.98,0
liberspirita,1,145.0,1,55,0.98,0
liskgate,1,145.0,1,56,0.98,0
liskit,1,145.0,1,57,0.98,0
liskjp,1,145.0,1,58,0.98,0
liskpool.top,1,145.0,1,59,0.98,0
liskpool_com_01,1,145.0,1,60,0.98,0
liskpro.com,1,145.0,1,61,0.98,0
liskroad,1,145.0,1,62,0.98,0
loveforever,1,145.0,1,63,0.98,0
luxiang7890,1,145.0,1,64,0.98,0
lwyrup,1,145.0,1,65,0.98,0
mac,1,145.0,1,66,0.98,0
menfei,1,145.0,1,67,0.98,0
mrgr,1,145.0,1,68,0.98,0
mrv,1,145.0,1,69,0.98,0
nerigal,1,145.0,1,70,0.98,0
ntelo,1,145.0,1,71,0.98,0
ondin,1,145.0,1,72,0.98,0
panzer,1,145.0,1,73,0.98,0
philhellmuth,1,145.0,1,74,0.98,0
phinx,1,145.0,1,75,0.98,0
punkrock,1,145.0,1,76,0.98,0
redsn0w,1,145.0,1,77,0.98,0
robinhood,1,145.0,1,78,0.98,0
rooney,1,145.0,1,79,0.98,0
samuray,1,145.0,1,80,0.98,0
savetheworld,1,145.0,1,81,0.98,0
seven,1,145.0,1,82,0.98,0
sgdias,1,145.0,1,83,0.98,0
shinekami,1,145.0,1,84,0.98,0
slasheks,1,145.0,1,85,0.98,0
someonesomeone,1,145.0,1,86,0.98,0
spacetrucker,1,145.0,1,87,0.98,0
splatters,1,145.0,1,88,0.98,0
stellardynamic,1,145.0,1,89,0.98,0
tembo,1,145.0,1,90,0.98,0
thepool,1,145.0,1,91,0.98,0
threelittlepig,1,145.0,1,92,0.98,0
vekexasia,1,145.0,1,93,0.98,0
veriform,1,145.0,1,94,0.98,0
vi1son,1,145.0,1,95,0.98,0
vipertkd,1,145.0,1,96,0.98,0
vrlc92,1,145.0,1,97,0.98,0
will,1,145.0,1,98,0.98,0
xujian,1,145.0,1,99,0.98,0
yuandian,1,145.0,1,100,0.98,0
zy1349,1,145.0,1,101,0.98,0
4miners.net,1,146.0,1,1,0.98,0
5an1ty,1,146.0,1,2,0.98,0
acheng,1,146.0,1,3,0.98,0
adrianhunter,1,146.0,1,4,0.98,0
alepop,1,146.0,1,5,0.98,0
augurproject,1,146.0,1,6,0.98,0
badman0316,1,146.0,1,7,0.98,0
bigfisher,1,146.0,1,8,0.98,0
bigtom,1,146.0,1,9,0.98,0
bilibili,1,146.0,1,10,0.98,0
bioly,1,146.0,1,11,0.98,0
blackswan,1,146.0,1,12,0.98,0
cai,1,146.0,1,13,0.98,0
carbonara,1,146.0,1,14,0.98,0
carolina,1,146.0,1,15,0.98,0
catstar,1,146.0,1,16,0.98,0
cc001,1,146.0,1,17,0.98,0
chamberlain,1,146.0,1,18,0.98,0
china,1,146.0,1,19,0.98,0
communitypool,1,146.0,1,20,0.98,0
corsaro,1,146.0,1,21,0.98,0
crodam,1,146.0,1,22,0.98,0
crolisk,1,146.0,1,23,0.98,0
dakini,1,146.0,1,24,0.98,0
dakk,1,146.0,1,25,0.98,0
devasive,1,146.0,1,26,0.98,0
eastwind_ja,1,146.0,1,27,0.98,0
eclipsun,1,146.0,1,28,0.98,0
elonhan,1,146.0,1,29,0.98,0
forger_of_lisk,1,146.0,1,30,0.98,0
forrest,1,146.0,1,31,0.98,0
gdtpool,1,146.0,1,32,0.98,0
goldeneye,1,146.0,1,33,0.98,0
goodtimes,1,146.0,1,34,0.98,0
gr33ndrag0n,1,146.0,1,35,0.98,0
grajsondelegate,1,146.0,1,36,0.98,0
grumlin,1,146.0,1,37,0.98,0
hagie,1,146.0,1,38,0.98,0
hirish,1,146.0,1,39,0.98,0
hmachado,1,146.0,1,40,0.98,0
honeybee,1,146.0,1,41,0.98,0
hong,1,146.0,1,42,0.98,0
hua,1,146.0,1,43,0.98,0
iii.element.iii,1,146.0,1,44,0.98,0
jiandan,1,146.0,1,45,0.98,0
jixie,1,146.0,1,46,0.98,0
joel,1,146.0,1,47,0.98,0
joo5ty,1,146.0,1,48,0.98,0
kaystar,1,146.0,1,49,0.98,0
kc,1,146.0,1,50,0.98,0
khitan,1,146.0,1,51,0.98,0
kushed.delegate,1,146.0,1,52,0.98,0
leo,1,146.0,1,53,0.98,0
liberspirita,1,146.0,1,54,0.98,0
liskgate,1,146.0,1,55,0.98,0
liskit,1,146.0,1,56,0.98,0
liskjp,1,146.0,1,57,0.98,0
liskpool.top,1,146.0,1,58,0.98,0
liskpool_com_01,1,146.0,1,59,0.98,0
liskpro.com,1,146.0,1,60,0.98,0
liskroad,1,146.0,1,61,0.98,0
loveforever,1,146.0,1,62,0.98,0
luiz,1,146.0,1,63,0.98,0
luxiang7890,1,146.0,1,64,0.98,0
lwyrup,1,146.0,1,65,0.98,0
mac,1,146.0,1,66,0.98,0
menfei,1,146.0,1,67,0.98,0
mrgr,1,146.0,1,68,0.98,0
mrv,1,146.0,1,69,0.98,0
nerigal,1,146.0,1,70,0.98,0
ntelo,1,146.0,1,71,0.98,0
ondin,1,146.0,1,72,0.98,0
panzer,1,146.0,1,73,0.98,0
philhellmuth,1,146.0,1,74,0.98,0
phinx,1,146.0,1,75,0.98,0
punkrock,1,146.0,1,76,0.98,0
redsn0w,1,146.0,1,77,0.98,0
robinhood,1,146.0,1,78,0.98,0
rooney,1,146.0,1,79,0.98,0
samuray,1,146.0,1,80,0.98,0
savetheworld,1,146.0,1,81,0.98,0
seven,1,146.0,1,82,0.98,0
sgdias,1,146.0,1,83,0.98,0
shinekami,1,146.0,1,84,0.98,0
slasheks,1,146.0,1,85,0.98,0
someonesomeone,1,146.0,1,86,0.98,0
spacetrucker,1,146.0,1,87,0.98,0
splatters,1,146.0,1,88,0.98,0
stellardynamic,1,146.0,1,89,0.98,0
tembo,1,146.0,1,90,0.98,0
thepool,1,146.0,1,91,0.98,0
threelittlepig,1,146.0,1,92,0.98,0
vekexasia,1,146.0,1,93,0.98,0
veriform,1,146.0,1,94,0.98,0
vi1son,1,146.0,1,95,0.98,0
vipertkd,1,146.0,1,96,0.98,0
vrlc92,1,146.0,1,97,0.98,0
will,1,146.0,1,98,0.98,0
xujian,1,146.0,1,99,0.98,0
yuandian,1,146.0,1,100,0.98,0
zy1349,1,146.0,1,101,0.98,0
4miners.net,1,147.0,1,1,1.0,0
5an1ty,1,147.0,1,2,1.0,0
acheng,1,147.0,1,3,1.0,0
adrianhunter,1,147.0,1,4,1.0,0
alepop,1,147.0,1,5,1.0,0
augurproject,1,147.0,1,6,1.0,0
badman0316,1,147.0,1,7,1.0,0
bigfisher,1,147.0,1,8,1.0,0
bigtom,1,147.0,1,9,1.0,0
bilibili,1,147.0,1,10,1.0,0
bioly,1,147.0,1,11,1.0,0
blackswan,1,147.0,1,12,1.0,0
cai,1,147.0,1,13,1.0,0
carbonara,1,147.0,1,14,1.0,0
carolina,1,147.0,1,15,1.0,0
catstar,1,147.0,1,16,1.0,0
cc001,1,147.0,1,17,1.0,0
chamberlain,1,147.0,1,18,1.0,0
china,1,147.0,1,19,1.0,0
communitypool,1,147.0,1,20,1.0,0
corsaro,1,147.0,1,21,1.0,0
crodam,1,147.0,1,22,1.0,0
crolisk,1,147.0,1,23,1.0,0
dakini,1,147.0,1,24,1.0,0
dakk,1,147.0,1,25,1.0,0
devasive,1,147.0,1,26,1.0,0
eastwind_ja,1,147.0,1,27,1.0,0
eclipsun,1,147.0,1,28,1.0,0
elonhan,1,147.0,1,29,1.0,0
forger_of_lisk,1,147.0,1,30,1.0,0
forrest,1,147.0,1,31,1.0,0
gdtpool,1,147.0,1,32,1.0,0
goldeneye,1,147.0,1,33,1.0,0
goodtimes,1,147.0,1,34,1.0,0
gr33ndrag0n,1,147.0,1,35,1.0,0
grajsondelegate,1,147.0,1,36,1.0,0
grumlin,1,147.0,1,37,1.0,0
hagie,1,147.0,1,38,1.0,0
hirish,1,147.0,1,39,1.0,0
hmachado,1,147.0,1,40,1.0,0
honeybee,1,147.0,1,41,1.0,0
hong,1,147.0,1,42,1.0,0
hua,1,147.0,1,43,1.0,0
iii.element.iii,1,147.0,1,44,1.0,0
jiandan,1,147.0,1,45,1.0,0
jixie,1,147.0,1,46,1.0,0
joel,1,147.0,1,47,1.0,0
joo5ty,1,147.0,1,48,1.0,0
kaystar,1,147.0,1,49,1.0,0
kc,1,147.0,1,50,1.0,0
khitan,1,147.0,1,51,1.0,0
kushed.delegate,1,147.0,1,52,1.0,0
leo,1,147.0,1,53,1.0,0
liberspirita,1,147.0,1,54,1.0,0
liskgate,1,147.0,1,55,1.0,0
liskit,1,147.0,1,56,1.0,0
liskjp,1,147.0,1,57,1.0,0
liskpool.top,1,147.0,1,58,1.0,0
liskpool_com_01,1,147.0,1,59,1.0,0
liskpro.com,1,147.0,1,60,1.0,0
liskroad,1,147.0,1,61,1.0,0
loveforever,1,147.0,1,62,1.0,0
luiz,1,147.0,1,63,1.0,0
luxiang7890,1,147.0,1,64,1.0,0
lwyrup,1,147.0,1,65,1.0,0
mac,1,147.0,1,66,1.0,0
menfei,1,147.0,1,67,1.0,0
mrgr,1,147.0,1,68,1.0,0
mrv,1,147.0,1,69,1.0,0
nerigal,1,147.0,1,70,1.0,0
ntelo,1,147.0,1,71,1.0,0
ondin,1,147.0,1,72,1.0,0
panzer,1,147.0,1,73,1.0,0
philhellmuth,1,147.0,1,74,1.0,0
phinx,1,147.0,1,75,1.0,0
punkrock,1,147.0,1,76,1.0,0
redsn0w,1,147.0,1,77,1.0,0
robinhood,1,147.0,1,78,1.0,0
rooney,1,147.0,1,79,1.0,0
samuray,1,147.0,1,80,1.0,0
savetheworld,1,147.0,1,81,1.0,0
seven,1,147.0,1,82,1.0,0
sgdias,1,147.0,1,83,1.0,0
shinekami,1,147.0,1,84,1.0,0
slasheks,1,147.0,1,85,1.0,0
someonesomeone,1,147.0,1,86,1.0,0
spacetrucker,1,147.0,1,87,1.0,0
splatters,1,147.0,1,88,1.0,0
stellardynamic,1,147.0,1,89,1.0,0
tembo,1,147.0,1,90,1.0,0
thepool,1,147.0,1,91,1.0,0
threelittlepig,1,147.0,1,92,1.0,0
vekexasia,1,147.0,1,93,1.0,0
veriform,1,147.0,1,94,1.0,0
vi1son,1,147.0,1,95,1.0,0
vipertkd,1,147.0,1,96,1.0,0
vrlc92,1,147.0,1,97,1.0,0
will,1,147.0,1,98,1.0,0
xujian,1,147.0,1,99,1.0,0
yuandian,1,147.0,1,100,1.0,0
zy1349,1,147.0,1,101,1.0,0
4miners.net,1,148.0,1,1,0.98,1
5an1ty,1,148.0,1,2,0.98,1
acheng,1,148.0,1,3,0.98,1
adrianhunter,1,148.0,1,4,0.98,1
alepop,1,148.0,1,5,0.98,1
augurproject,1,148.0,1,6,0.98,1
badman0316,1,148.0,1,7,0.98,1
bigfisher,1,148.0,1,8,0.98,1
bigtom,1,148.0,1,9,0.98,1
bilibili,1,148.0,1,10,0.98,1
bioly,1,148.0,1,11,0.98,1
blackswan,1,148.0,1,12,0.98,1
cai,1,148.0,1,13,0.98,1
carbonara,1,148.0,1,14,0.98,1
carolina,1,148.0,1,15,0.98,1
catstar,1,148.0,1,16,0.98,1
cc001,1,148.0,1,17,0.98,1
chamberlain,1,148.0,1,18,0.98,1
china,1,148.0,1,19,0.98,1
communitypool,1,148.0,1,20,0.98,1
corsaro,1,148.0,1,21,0.98,1
crodam,1,148.0,1,22,0.98,1
crolisk,1,148.0,1,23,0.98,1
dakini,1,148.0,1,24,0.98,1
dakk,1,148.0,1,25,0.98,1
devasive,1,148.0,1,26,0.98,1
eastwind_ja,1,148.0,1,27,0.98,1
eclipsun,1,148.0,1,28,0.98,1
elevate,1,148.0,0,29,0.98,1
elonhan,1,148.0,1,30,0.98,1
forger_of_lisk,1,148.0,1,31,0.98,1
forrest,1,148.0,1,32,0.98,1
gdtpool,1,148.0,1,33,0.98,1
goldeneye,1,148.0,1,34,0.98,1
goodtimes,1,148.0,1,35,0.98,1
gr33ndrag0n,1,148.0,1,36,0.98,1
grajsondelegate,1,148.0,1,37,0.98,1
grumlin,1,148.0,1,38,0.98,1
hagie,1,148.0,1,39,0.98,1
hirish,1,148.0,1,40,0.98,1
hmachado,1,148.0,1,41,0.98,1
honeybee,1,148.0,1,42,0.98,1
hong,1,148.0,1,43,0.98,1
hua,1,148.0,1,44,0.98,1
iii.element.iii,1,148.0,1,45,0.98,1
jiandan,1,148.0,1,46,0.98,1
jixie,1,148.0,1,47,0.98,1
joel,1,148.0,1,48,0.98,1
joo5ty,1,148.0,1,49,0.98,1
kaystar,1,148.0,1,50,0.98,1
kc,1,148.0,1,51,0.98,1
khitan,1,148.0,1,52,0.98,1
kushed.delegate,1,148.0,1,53,0.98,1
leo,1,148.0,1,54,0.98,1
liberspirita,1,148.0,1,55,0.98,1
liskgate,1,148.0,1,56,0.98,1
liskit,1,148.0,1,57,0.98,1
liskjp,1,148.0,1,58,0.98,1
liskpool.top,1,148.0,1,59,0.98,1
liskpool_com_01,1,148.0,1,60,0.98,1
liskroad,1,148.0,1,61,0.98,1
loveforever,1,148.0,1,62,0.98,1
luiz,1,148.0,1,63,0.98,1
luxiang7890,1,148.0,1,64,0.98,1
lwyrup,1,148.0,1,65,0.98,1
mac,1,148.0,1,66,0.98,1
menfei,1,148.0,1,67,0.98,1
mrgr,1,148.0,1,68,0.98,1
mrv,1,148.0,1,69,0.98,1
nerigal,1,148.0,1,70,0.98,1
ntelo,1,148.0,1,71,0.98,1
ondin,1,148.0,1,72,0.98,1
panzer,1,148.0,1,73,0.98,1
philhellmuth,1,148.0,1,74,0.98,1
phinx,1,148.0,1,75,0.98,1
punkrock,1,148.0,1,76,0.98,1
redsn0w,1,148.0,1,77,0.98,1
robinhood,1,148.0,1,78,0.98,1
rooney,1,148.0,1,79,0.98,1
samuray,1,148.0,1,80,0.98,1
savetheworld,1,148.0,1,81,0.98,1
seven,1,148.0,1,82,0.98,1
sgdias,1,148.0,1,83,0.98,1
shinekami,1,148.0,1,84,0.98,1
slasheks,1,148.0,1,85,0.98,1
someonesomeone,1,148.0,1,86,0.98,1
spacetrucker,1,148.0,1,87,0.98,1
splatters,1,148.0,1,88,0.98,1
stellardynamic,1,148.0,1,89,0.98,1
tembo,1,148.0,1,90,0.98,1
thepool,1,148.0,1,91,0.98,1
threelittlepig,1,148.0,1,92,0.98,1
vekexasia,1,148.0,1,93,0.98,1
veriform,1,148.0,1,94,0.98,1
vi1son,1,148.0,1,95,0.98,1
vipertkd,1,148.0,1,96,0.98,1
vrlc92,1,148.0,1,97,0.98,1
will,1,148.0,1,98,0.98,1
xujian,1,148.0,1,99,0.98,1
yuandian,1,148.0,1,100,0.98,1
zy1349,1,148.0,1,101,0.98,1
4miners.net,1,149.0,1,1,1.0,0
5an1ty,1,149.0,1,2,1.0,0
acheng,1,149.0,1,3,1.0,0
adrianhunter,1,149.0,1,4,1.0,0
alepop,1,149.0,1,5,1.0,0
augurproject,1,149.0,1,6,1.0,0
badman0316,1,149.0,1,7,1.0,0
bigfisher,1,149.0,1,8,1.0,0
bigtom,1,149.0,1,9,1.0,0
bilibili,1,149.0,1,10,1.0,0
bioly,1,149.0,1,11,1.0,0
blackswan,1,149.0,1,12,1.0,0
cai,1,149.0,1,13,1.0,0
carbonara,1,149.0,1,14,1.0,0
carolina,1,149.0,1,15,1.0,0
catstar,1,149.0,1,16,1.0,0
cc001,1,149.0,1,17,1.0,0
chamberlain,1,149.0,1,18,1.0,0
china,1,149.0,1,19,1.0,0
communitypool,1,149.0,1,20,1.0,0
corsaro,1,149.0,1,21,1.0,0
crodam,1,149.0,1,22,1.0,0
crolisk,1,149.0,1,23,1.0,0
dakini,1,149.0,1,24,1.0,0
dakk,1,149.0,1,25,1.0,0
devasive,1,149.0,1,26,1.0,0
eastwind_ja,1,149.0,1,27,1.0,0
eclipsun,1,149.0,1,28,1.0,0
elevate,1,149.0,1,29,1.0,0
elonhan,1,149.0,1,30,1.0,0
forger_of_lisk,1,149.0,1,31,1.0,0
forrest,1,149.0,1,32,1.0,0
gdtpool,1,149.0,1,33,1.0,0
goldeneye,1,149.0,1,34,1.0,0
goodtimes,1,149.0,1,35,1.0,0
gr33ndrag0n,1,149.0,1,36,1.0,0
grajsondelegate,1,149.0,1,37,1.0,0
grumlin,1,149.0,1,38,1.0,0
hagie,1,149.0,1,39,1.0,0
hirish,1,149.0,1,40,1.0,0
hmachado,1,149.0,1,41,1.0,0
honeybee,1,149.0,1,42,1.0,0
hong,1,149.0,1,43,1.0,0
hua,1,149.0,1,44,1.0,0
iii.element.iii,1,149.0,1,45,1.0,0
jiandan,1,149.0,1,46,1.0,0
jixie,1,149.0,1,47,1.0,0
joel,1,149.0,1,48,1.0,0
joo5ty,1,149.0,1,49,1.0,0
kaystar,1,149.0,1,50,1.0,0
kc,1,149.0,1,51,1.0,0
khitan,1,149.0,1,52,1.0,0
kushed.delegate,1,149.0,1,53,1.0,0
leo,1,149.0,1,54,1.0,0
liberspirita,1,149.0,1,55,1.0,0
liskgate,1,149.0,1,56,1.0,0
liskit,1,149.0,1,57,1.0,0
liskjp,1,149.0,1,58,1.0,0
liskpool.top,1,149.0,1,59,1.0,0
liskpool_com_01,1,149.0,1,60,1.0,0
liskroad,1,149.0,1,61,1.0,0
loveforever,1,149.0,1,62,1.0,0
luiz,1,149.0,1,63,1.0,0
luxiang7890,1,149.0,1,64,1.0,0
lwyrup,1,149.0,1,65,1.0,0
mac,1,149.0,1,66,1.0,0
menfei,1,149.0,1,67,1.0,0
mrgr,1,149.0,1,68,1.0,0
mrv,1,149.0,1,69,1.0,0
nerigal,1,149.0,1,70,1.0,0
ntelo,1,149.0,1,71,1.0,0
ondin,1,149.0,1,72,1.0,0
panzer,1,149.0,1,73,1.0,0
philhellmuth,1,149.0,1,74,1.0,0
phinx,1,149.0,1,75,1.0,0
punkrock,1,149.0,1,76,1.0,0
redsn0w,1,149.0,1,77,1.0,0
robinhood,1,149.0,1,78,1.0,0
rooney,1,149.0,1,79,1.0,0
samuray,1,149.0,1,80,1.0,0
savetheworld,1,149.0,1,81,1.0,0
seven,1,149.0,1,82,1.0,0
sgdias,1,149.0,1,83,1.0,0
shinekami,1,149.0,1,84,1.0,0
slasheks,1,149.0,1,85,1.0,0
someonesomeone,1,149.0,1,86,1.0,0
spacetrucker,1,149.0,1,87,1.0,0
splatters,1,149.0,1,88,1.0,0
stellardynamic,1,149.0,1,89,1.0,0
tembo,1,149.0,1,90,1.0,0
thepool,1,149.0,1,91,1.0,0
threelittlepig,1,149.0,1,92,1.0,0
vekexasia,1,149.0,1,93,1.0,0
veriform,1,149.0,1,94,1.0,0
vi1son,1,149.0,1,95,1.0,0
vipertkd,1,149.0,1,96,1.0,0
vrlc92,1,149.0,1,97,1.0,0
will,1,149.0,1,98,1.0,0
xujian,1,149.0,1,99,1.0,0
yuandian,1,149.0,1,100,1.0,0
zy1349,1,149.0,1,101,1.0,0
4miners.net,1,150.0,1,1,1.0,0
5an1ty,1,150.0,1,2,1.0,0
acheng,1,150.0,1,3,1.0,0
adrianhunter,1,150.0,1,4,1.0,0
alepop,1,150.0,1,5,1.0,0
augurproject,1,150.0,1,6,1.0,0
badman0316,1,150.0,1,7,1.0,0
bigfisher,1,150.0,1,8,1.0,0
bigtom,1,150.0,1,9,1.0,0
bilibili,1,150.0,1,10,1.0,0
bioly,1,150.0,1,11,1.0,0
blackswan,1,150.0,1,12,1.0,0
cai,1,150.0,1,13,1.0,0
carbonara,1,150.0,1,14,1.0,0
carolina,1,150.0,1,15,1.0,0
catstar,1,150.0,1,16,1.0,0
cc001,1,150.0,1,17,1.0,0
chamberlain,1,150.0,1,18,1.0,0
china,1,150.0,1,19,1.0,0
communitypool,1,150.0,1,20,1.0,0
corsaro,1,150.0,1,21,1.0,0
crodam,1,150.0,1,22,1.0,0
crolisk,1,150.0,1,23,1.0,0
dakini,1,150.0,1,24,1.0,0
dakk,1,150.0,1,25,1.0,0
devasive,1,150.0,1,26,1.0,0
eastwind_ja,1,150.0,1,27,1.0,0
eclipsun,1,150.0,1,28,1.0,0
elevate,1,150.0,1,29,1.0,0
elonhan,1,150.0,1,30,1.0,0
forger_of_lisk,1,150.0,1,31,1.0,0
forrest,1,150.0,1,32,1.0,0
gdtpool,1,150.0,1,33,1.0,0
goldeneye,1,150.0,1,34,1.0,0
goodtimes,1,150.0,1,35,1.0,0
gr33ndrag0n,1,150.0,1,36,1.0,0
grajsondelegate,1,150.0,1,37,1.0,0
grumlin,1,150.0,1,38,1.0,0
hagie,1,150.0,1,39,1.0,0
hirish,1,150.0,1,40,1.0,0
hmachado,1,150.0,1,41,1.0,0
honeybee,1,150.0,1,42,1.0,0
hong,1,150.0,1,43,1.0,0
hua,1,150.0,1,44,1.0,0
iii.element.iii,1,150.0,1,45,1.0,0
jiandan,1,150.0,1,46,1.0,0
jixie,1,150.0,1,47,1.0,0
joel,1,150.0,1,48,1.0,0
joo5ty,1,150.0,1,49,1.0,0
kaystar,1,150.0,1,50,1.0,0
kc,1,150.0,1,51,1.0,0
khitan,1,150.0,1,52,1.0,0
kushed.delegate,1,150.0,1,53,1.0,0
leo,1,150.0,1,54,1.0,0
liberspirita,1,150.0,1,55,1.0,0
liskgate,1,150.0,1,56,1.0,0
liskit,1,150.0,1,57,1.0,0
liskjp,1,150.0,1,58,1.0,0
liskpool.top,1,150.0,1,59,1.0,0
liskpool_com_01,1,150.0,1,60,1.0,0
liskroad,1,150.0,1,61,1.0,0
loveforever,1,150.0,1,62,1.0,0
luiz,1,150.0,1,63,1.0,0
luxiang7890,1,150.0,1,64,1.0,0
lwyrup,1,150.0,1,65,1.0,0
mac,1,150.0,1,66,1.0,0
menfei,1,150.0,1,67,1.0,0
mrgr,1,150.0,1,68,1.0,0
mrv,1,150.0,1,69,1.0,0
nerigal,1,150.0,1,70,1.0,0
ntelo,1,150.0,1,71,1.0,0
ondin,1,150.0,1,72,1.0,0
panzer,1,150.0,1,73,1.0,0
philhellmuth,1,150.0,1,74,1.0,0
phinx,1,150.0,1,75,1.0,0
punkrock,1,150.0,1,76,1.0,0
redsn0w,1,150.0,1,77,1.0,0
robinhood,1,150.0,1,78,1.0,0
rooney,1,150.0,1,79,1.0,0
samuray,1,150.0,1,80,1.0,0
savetheworld,1,150.0,1,81,1.0,0
seven,1,150.0,1,82,1.0,0
sgdias,1,150.0,1,83,1.0,0
shinekami,1,150.0,1,84,1.0,0
slasheks,1,150.0,1,85,1.0,0
someonesomeone,1,150.0,1,86,1.0,0
spacetrucker,1,150.0,1,87,1.0,0
splatters,1,150.0,1,88,1.0,0
stellardynamic,1,150.0,1,89,1.0,0
tembo,1,150.0,1,90,1.0,0
thepool,1,150.0,1,91,1.0,0
threelittlepig,1,150.0,1,92,1.0,0
vekexasia,1,150.0,1,93,1.0,0
veriform,1,150.0,1,94,1.0,0
vi1son,1,150.0,1,95,1.0,0
vipertkd,1,150.0,1,96,1.0,0
vrlc92,1,150.0,1,97,1.0,0
will,1,150.0,1,98,1.0,0
xujian,1,150.0,1,99,1.0,0
yuandian,1,150.0,1,100,1.0,0
zy1349,1,150.0,1,101,1.0,0
4miners.net,1,151.0,1,1,1.0,0
5an1ty,1,151.0,1,2,1.0,0
acheng,1,151.0,1,3,1.0,0
adrianhunter,1,151.0,1,4,1.0,0
alepop,1,151.0,1,5,1.0,0
augurproject,1,151.0,1,6,1.0,0
badman0316,1,151.0,1,7,1.0,0
bigfisher,1,151.0,1,8,1.0,0
bigtom,1,151.0,1,9,1.0,0
bilibili,1,151.0,1,10,1.0,0
bioly,1,151.0,1,11,1.0,0
blackswan,1,151.0,1,12,1.0,0
cai,1,151.0,1,13,1.0,0
carbonara,1,151.0,1,14,1.0,0
carolina,1,151.0,1,15,1.0,0
catstar,1,151.0,1,16,1.0,0
cc001,1,151.0,1,17,1.0,0
chamberlain,1,151.0,1,18,1.0,0
china,1,151.0,1,19,1.0,0
communitypool,1,151.0,1,20,1.0,0
corsaro,1,151.0,1,21,1.0,0
crodam,1,151.0,1,22,1.0,0
crolisk,1,151.0,1,23,1.0,0
dakini,1,151.0,1,24,1.0,0
dakk,1,151.0,1,25,1.0,0
devasive,1,151.0,1,26,1.0,0
eastwind_ja,1,151.0,1,27,1.0,0
eclipsun,1,151.0,1,28,1.0,0
elevate,1,151.0,1,29,1.0,0
elonhan,1,151.0,1,30,1.0,0
forger_of_lisk,1,151.0,1,31,1.0,0
forrest,1,151.0,1,32,1.0,0
gdtpool,1,151.0,1,33,1.0,0
goldeneye,1,151.0,1,34,1.0,0
goodtimes,1,151.0,1,35,1.0,0
gr33ndrag0n,1,151.0,1,36,1.0,0
grajsondelegate,1,151.0,1,37,1.0,0
grumlin,1,151.0,1,38,1.0,0
hagie,1,151.0,1,39,1.0,0
hirish,1,151.0,1,40,1.0,0
hmachado,1,151.0,1,41,1.0,0
honeybee,1,151.0,1,42,1.0,0
hong,1,151.0,1,43,1.0,0
hua,1,151.0,1,44,1.0,0
iii.element.iii,1,151.0,1,45,1.0,0
jiandan,1,151.0,1,46,1.0,0
jixie,1,151.0,1,47,1.0,0
joel,1,151.0,1,48,1.0,0
joo5ty,1,151.0,1,49,1.0,0
kaystar,1,151.0,1,50,1.0,0
kc,1,151.0,1,51,1.0,0
khitan,1,151.0,1,52,1.0,0
kushed.delegate,1,151.0,1,53,1.0,0
leo,1,151.0,1,54,1.0,0
liberspirita,1,151.0,1,55,1.0,0
liskgate,1,151.0,1,56,1.0,0
liskit,1,151.0,1,57,1.0,0
liskjp,1,151.0,1,58,1.0,0
liskpool.top,1,151.0,1,59,1.0,0
liskpool_com_01,1,151.0,1,60,1.0,0
liskroad,1,151.0,1,61,1.0,0
loveforever,1,151.0,1,62,1.0,0
luiz,1,151.0,1,63,1.0,0
luxiang7890,1,151.0,1,64,1.0,0
lwyrup,1,151.0,1,65,1.0,0
mac,1,151.0,1,66,1.0,0
menfei,1,151.0,1,67,1.0,0
mrgr,1,151.0,1,68,1.0,0
mrv,1,151.0,1,69,1.0,0
nerigal,1,151.0,1,70,1.0,0
ntelo,1,151.0,1,71,1.0,0
ondin,1,151.0,1,72,1.0,0
panzer,1,151.0,1,73,1.0,0
philhellmuth,1,151.0,1,74,1.0,0
phinx,1,151.0,1,75,1.0,0
punkrock,1,151.0,1,76,1.0,0
redsn0w,1,151.0,1,77,1.0,0
robinhood,1,151.0,1,78,1.0,0
rooney,1,151.0,1,79,1.0,0
samuray,1,151.0,1,80,1.0,0
savetheworld,1,151.0,1,81,1.0,0
seven,1,151.0,1,82,1.0,0
sgdias,1,151.0,1,83,1.0,0
shinekami,1,151.0,1,84,1.0,0
slasheks,1,151.0,1,85,1.0,0
someonesomeone,1,151.0,1,86,1.0,0
